시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강남구 삼성동,158-4,158,4,삼성역 두산위브센티움,27.88,202304,13,"27,770",2,2003,테헤란로83길 14,,중개거래,서울 강남구
서울특별시 강남구 삼성동,140-3,140,3,선릉대림아크로텔,45.49,202205,3,"69,500",4,2004,선릉로 524,,중개거래,서울 강남구
서울특별시 강남구 삼성동,140-3,140,3,선릉대림아크로텔,35.69,202206,15,"39,500",5,2004,선릉로 524,,중개거래,서울 강남구
서울특별시 강남구 삼성동,140-3,140,3,선릉대림아크로텔,35.69,202206,21,"43,000",2,2004,선릉로 524,,중개거래,서울 강남구
서울특별시 강남구 삼성동,140-3,140,3,선릉대림아크로텔,35.69,202303,28,"38,000",2,2004,선릉로 524,,중개거래,서울 강남구
서울특별시 강남구 삼성동,44-16,44,16,아르헤 타워,37.4,202205,11,"58,000",5,2016,봉은사로 447,,중개거래,서울 강남구
서울특별시 강남구 삼성동,44-16,44,16,아르헤 타워,37.4,202206,18,"59,000",6,2016,봉은사로 447,,중개거래,서울 강남구
서울특별시 강남구 삼성동,44-16,44,16,아르헤 타워,39.58,202208,12,"54,800",3,2016,봉은사로 447,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Aug-75,75,8,우림보보카운티 오피스텔,26.77,202205,26,"33,000",15,2004,봉은사로 507,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Aug-75,75,8,우림보보카운티 오피스텔,26.77,202206,10,"33,000",15,2004,봉은사로 507,20220711,중개거래,서울 강남구
서울특별시 강남구 삼성동,Aug-75,75,8,우림보보카운티 오피스텔,26.77,202207,11,"33,000",15,2004,봉은사로 507,20220727,중개거래,서울 강남구
서울특별시 강남구 삼성동,Aug-75,75,8,우림보보카운티 오피스텔,26.77,202207,11,"33,000",15,2004,봉은사로 507,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Aug-75,75,8,우림보보카운티 오피스텔,26.77,202304,14,"30,400",11,2004,봉은사로 507,,중개거래,서울 강남구
서울특별시 강남구 삼성동,144-14,144,14,채널리저브,62.02,202206,8,"110,000",22,2007,삼성로 517,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Feb-58,58,2,청담역 푸르지오시티,29.54,202207,14,"50,000",9,2014,영동대로 647,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Feb-58,58,2,청담역 푸르지오시티,29.62,202210,21,"60,000",13,2014,영동대로 647,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Feb-58,58,2,청담역 푸르지오시티,25.84,202210,27,"67,000",20,2014,영동대로 647,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Feb-58,58,2,청담역 푸르지오시티,29.54,202212,5,"54,000",16,2014,영동대로 647,,중개거래,서울 강남구
서울특별시 강남구 삼성동,Feb-58,58,2,청담역 푸르지오시티,25.84,202212,21,"45,000",17,2014,영동대로 647,,중개거래,서울 강남구
서울특별시 강남구 삼성동,157-14,157,14,현대썬앤빌 삼성역,28.34,202206,2,"60,000",13,2019,테헤란로83길 19,,중개거래,서울 강남구
서울특별시 강남구 삼성동,157-14,157,14,현대썬앤빌 삼성역,26.24,202207,25,"38,998",2,2019,테헤란로83길 19,,직거래,-
서울특별시 강남구 삼성동,157-14,157,14,현대썬앤빌 삼성역,18.37,202208,19,"31,000",3,2019,테헤란로83길 19,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 강남구 삼성동,157-14,157,14,현대썬앤빌 삼성역,23.48,202303,18,"40,000",14,2019,테헤란로83길 19,,중개거래,서울 강남구
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,34.6,202205,6,"35,700",6,2018, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,27.03,202205,25,"19,000",3,2018, ,,직거래,-
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,34.6,202205,28,"35,700",5,2018, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,49.08,202206,21,"41,000",8,2018, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,34.6,202208,30,"35,500",7,2018, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,27.03,202209,20,"24,000",2,2018, ,,직거래,-
서울특별시 강남구 세곡동,616,616,0,강남 드림하이 오피스텔,34.6,202211,17,"35,000",4,2018, ,20221130,중개거래,서울 강남구
서울특별시 강남구 세곡동,587,587,0,강남 지웰파인즈,24.66,202210,4,"22,900",7,2016,헌릉로569길 9,,중개거래,서울 강남구
서울특별시 강남구 세곡동,587,587,0,강남 지웰파인즈,38.36,202304,19,"36,500",8,2016,헌릉로569길 9,,중개거래,경기 하남시
서울특별시 강남구 세곡동,582,582,0,강남레체,29.47,202205,10,"22,750",7,2016,헌릉로571길 7,,중개거래,서울 강남구
서울특별시 강남구 세곡동,582,582,0,강남레체,28.64,202211,12,"21,000",6,2016,헌릉로571길 7,,중개거래,서울 강남구
서울특별시 강남구 세곡동,582,582,0,강남레체,29.47,202303,22,"20,000",6,2016,헌릉로571길 7,,직거래,-
서울특별시 강남구 세곡동,590,590,0,라온프라이빗시티 강남,50.72,202205,13,"50,000",5,2017, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,590,590,0,라온프라이빗시티 강남,58.72,202205,16,"51,500",3,2017, ,20220622,중개거래,서울 강남구
서울특별시 강남구 세곡동,590,590,0,라온프라이빗시티 강남,58.72,202206,27,"51,500",3,2017, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,590,590,0,라온프라이빗시티 강남,50.72,202207,2,"50,000",7,2017, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,590,590,0,라온프라이빗시티 강남,50.72,202209,20,"47,500",4,2017, ,,중개거래,서울 강남구
서울특별시 강남구 세곡동,584,584,0,센트라빌,44.29,202304,12,"38,000",6,2017, ,,직거래,-
서울특별시 강남구 수서동,725-1,725,1,목화오피스텔,34.91,202209,29,"18,000",4,1997,광평로56길 8-9,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,51.38,202205,16,"41,000",15,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202206,27,"33,000",13,2003,광평로 295,20220715,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202206,27,"33,000",13,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202206,29,"33,300",12,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202207,6,"33,000",16,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,33.52,202207,7,"25,400",14,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,33.52,202207,7,"25,400",14,2003,광평로 295,20220809,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202208,5,"33,500",10,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,51.38,202208,11,"41,800",5,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202208,31,"33,600",7,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202210,19,"29,000",17,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,30.25,202211,2,"22,950",17,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202211,18,"30,800",7,2003,광평로 295,,직거래,-
서울특별시 강남구 수서동,716,716,0,사이룩스,32.58,202212,29,"24,000",12,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,40.88,202301,12,"32,500",14,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,53.1,202301,18,"45,500",3,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,30.25,202303,3,"23,100",17,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202303,10,"31,000",14,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,42.13,202303,10,"31,000",14,2003,광평로 295,20230329,중개거래,서울 강남구
서울특별시 강남구 수서동,716,716,0,사이룩스,38.02,202304,10,"23,000",15,2003,광평로 295,,직거래,-
서울특별시 강남구 수서동,716,716,0,사이룩스,33.52,202304,28,"22,500",3,2003,광평로 295,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,31.96,202205,10,"25,000",15,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,38.79,202205,10,"31,500",10,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,37.88,202206,24,"33,400",15,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,47.39,202207,16,"44,000",9,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,41.53,202208,19,"37,500",20,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,151.54,202209,22,"170,000",13,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,38.79,202209,29,"32,000",6,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,129.05,202212,16,"125,000",17,2002,밤고개로1길 10,,직거래,-
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,85.68,202302,8,"75,000",5,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,50.14,202303,17,"42,000",12,2002,밤고개로1길 10,,중개거래,서울 강남구
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,130",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,130",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,130",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,36.55,202208,30,"62,590",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,25.19,202208,30,"47,090",14,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,230",16,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,36.55,202208,30,"62,890",16,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,25.19,202208,30,"47,190",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"40,040",15,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",11,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",11,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"33,930",11,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"33,930",11,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,840",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,840",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,840",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,30.24,202208,30,"57,090",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"33,930",10,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,130",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,36.55,202208,30,"62,590",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,25.19,202208,30,"47,090",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,940",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,940",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,940",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,30.24,202208,30,"58,090",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,030",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,030",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,030",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"34,030",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"34,030",14,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,25.19,202208,30,"46,990",13,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,840",13,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"39,840",13,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"40,040",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"40,040",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,21.02,202208,30,"40,040",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,30.24,202208,30,"59,200",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,130",15,2015, ,20221228,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"36,030",14,2015, ,,직거래,-
서울특별시 강남구 신사동,588-16,588,16,현대썬앤빌,19.77,202208,30,"35,930",11,2015, ,,직거래,-
